fide_id,player_name,title,country,gender,birth_year,rating_standard,rating_rapid,rating_blitz,games_played,federation_rating,rating_group,age,active_status,performance_category
52251835,Player_2400–2599_0037,None,RUS,M,1963,2465,2466,2502,45,2450.4750006965046,2400–2599,62,Active,Expert
35858918,Player_2400–2599_0038,IM,USA,M,2008,2578,2495,2449,45,2623.069055703069,2400–2599,17,Active,Master
54108481,Player_2400–2599_0039,IM,CAN,F,1973,2498,2543,2516,135,2510.5347844873104,2400–2599,52,Active,Master
71835850,Player_2400–2599_0040,CM,FRA,M,1967,2556,2468,2510,30,2544.5116168949467,2400–2599,58,Active,Titled
39146374,Player_2400–2599_0041,FM,GBR,M,1984,2514,2427,2449,77,2508.3957124790504,2400–2599,41,Active,Titled
56360680,Player_2400–2599_0042,CM,FRA,M,2007,2538,2546,2603,134,2569.449541322077,2400–2599,18,Active,Titled
30430041,Player_2400–2599_0043,CM,JPN,M,1950,2402,2382,2368,133,2388.1188912584785,2400–2599,75,Inactive,Titled
44458300,Player_2400–2599_0044,None,GBR,M,1972,2511,2541,2547,89,2497.541215941095,2400–2599,53,Active,Expert
38716690,Player_2400–2599_0045,IM,UKR,F,2010,2532,2546,2573,129,2549.0269035428278,2400–2599,15,Active,Master
99339035,Player_2400–2599_0046,IM,ITA,M,1985,2576,2613,2622,104,2579.025504940036,2400–2599,40,Active,Master
22592244,Player_2400–2599_0047,IM,CAN,M,2009,2513,2447,2417,72,2530.915072162964,2400–2599,16,Active,Master
69836586,Player_2400–2599_0048,IM,UKR,M,1961,2497,2464,2498,50,2499.249524731935,2400–2599,64,Active,Master
46810154,Player_2400–2599_0049,CM,BRA,F,1950,2596,2630,2631,74,2627.0505191657594,2400–2599,75,Inactive,Titled
74123258,Player_2400–2599_0050,FM,RUS,F,2007,2557,2464,2465,69,2547.366372080971,2400–2599,18,Active,Titled
60608304,Player_2400–2599_0051,None,GER,M,1951,2514,2495,2536,138,2537.0736410509544,2400–2599,74,Inactive,Expert
79651756,Player_2400–2599_0052,FM,NED,M,1987,2493,2539,2504,132,2487.4311067616904,2400–2599,38,Active,Titled
48974618,Player_2400–2599_0053,None,GBR,M,1987,2455,2478,2468,46,2426.4359961605905,2400–2599,38,Active,Expert
50982483,Player_2400–2599_0054,None,RUS,M,2007,2453,2446,2366,83,2417.8771670120586,2400–2599,18,Active,Expert
14394895,Player_2400–2599_0055,CM,GBR,F,1979,2463,2434,2436,116,2405.7067389206727,2400–2599,46,Active,Titled
75130367,Player_2400–2599_0056,CM,FRA,F,1960,2493,2533,2498,35,2507.5101354333797,2400–2599,65,Active,Titled
56367096,Player_2400–2599_0057,IM,GER,M,1966,2464,2372,2303,115,2493.7526096694623,2400–2599,59,Active,Master
97371631,Player_2400–2599_0058,IM,TUR,M,1950,2446,2414,2487,56,2451.963727925014,2400–2599,75,Inactive,Master
48682811,Player_2400–2599_0059,CM,JPN,M,2005,2495,2480,2483,98,2476.3300005032233,2400–2599,20,Active,Titled
42271257,Player_2400–2599_0060,FM,KOR,M,1954,2519,2547,2517,53,2523.6631753022466,2400–2599,71,Inactive,Titled
84072058,Player_2400–2599_0061,IM,JPN,M,1999,2519,2530,2475,49,2559.791383312591,2400–2599,26,Active,Master
95127938,Player_2400–2599_0062,CM,USA,M,1999,2574,2581,2566,46,2649.202758631972,2400–2599,26,Active,Titled
78895919,Player_2400–2599_0063,GM,USA,M,1971,2464,2395,2414,145,2483.2432192577385,2400–2599,54,Active,Master
14867549,Player_2400–2599_0064,FM,KOR,M,1969,2425,2444,2419,120,2386.8977108670047,2400–2599,56,Active,Titled
36358183,Player_2400–2599_0065,None,GBR,M,1997,2432,2339,2273,33,2426.685985226001,2400–2599,28,Active,Expert
24511171,Player_2400–2599_0066,GM,GER,M,1994,2404,2390,2412,67,2434.408664936169,2400–2599,31,Active,Master
52050696,Player_2400–2599_0067,FM,FRA,M,1952,2419,2451,2525,63,2373.526432790405,2400–2599,73,Inactive,Titled
53643726,Player_2400–2599_0068,CM,IND,M,1973,2570,2491,2532,50,2544.990076163216,2400–2599,52,Active,Titled
59761070,Player_2400–2599_0069,WFM,ITA,M,1986,2482,2525,2528,72,2461.152782487182,2400–2599,39,Active,Expert
48864140,Player_2400–2599_0070,FM,CHN,M,1990,2592,2523,2511,71,2595.916760140207,2400–2599,35,Active,Titled
83614290,Player_2400–2599_0071,None,USA,M,1952,2488,2444,2415,58,2469.2865691699976,2400–2599,73,Inactive,Expert
84042673,Player_2400–2599_0072,None,Other,M,1951,2577,2578,2599,57,2589.4746226657076,2400–2599,74,Inactive,Expert
63632459,Player_2400–2599_0073,None,JPN,M,1960,2462,2488,2431,137,2459.09583392085,2400–2599,65,Active,Expert
42387605,Player_2400–2599_0074,FM,RUS,M,1998,2421,2447,2465,144,2428.2689335691107,2400–2599,27,Active,Titled
11030732,Player_2400–2599_0075,IM,Other,M,2001,2557,2524,2505,40,2562.981723641002,2400–2599,24,Active,Master
12054039,Player_2400–2599_0076,None,USA,M,2000,2592,2590,2575,94,2574.508714041205,2400–2599,25,Active,Expert
71140431,Player_2600+_0001,CM,Other,M,1994,2656,2575,2519,177,2653.260313591485,2600+,31,Active,Titled
94812757,Player_2600+_0002,GM,USA,M,1966,3169,3156,3235,93,3123.9230942228573,2600+,59,Active,Master
27948433,Player_2600+_0003,None,RUS,M,1971,2810,2721,2658,140,2841.5383421927377,2600+,54,Active,Expert
70807738,Player_2600+_0004,GM,TUR,M,1950,2958,2993,2996,176,2950.7122317961894,2600+,75,Inactive,Master
76507063,Player_2600+_0005,IM,KOR,M,1968,2661,2611,2641,157,2676.153782780863,2600+,57,Active,Master
86010758,Player_2600+_0006,IM,CHN,M,1972,2683,2593,2597,183,2693.4947599536245,2600+,53,Active,Master
52326418,Player_2600+_0007,IM,GER,M,2010,2758,2672,2615,74,2742.670707536357,2600+,15,Active,Master
61222507,Player_2600+_0008,None,POL,M,2002,2680,2607,2540,50,2718.5144643024923,2600+,23,Active,Expert
79268677,Player_2600+_0009,IM,NOR,M,1994,2935,2858,2824,60,2918.0790994514996,2600+,31,Active,Master
64700172,Player_2600+_0010,FM,TUR,M,2010,2734,2777,2774,181,2745.9518382472615,2600+,15,Active,Titled
71334254,Player_2600+_0011,WIM,ARG,M,1967,2627,2583,2565,145,2609.5255063434047,2600+,58,Active,Expert
71225971,Player_2600+_0012,FM,ITA,M,2003,2738,2711,2687,121,2739.7285982615153,2600+,22,Active,Titled
44144647,Player_2600+_0013,IM,ARG,M,1980,3047,2955,3019,154,3050.6787672835253,2600+,45,Active,Master
71589293,Player_2600+_0014,GM,KOR,M,1962,3163,3072,3000,91,3153.9531170961172,2600+,63,Active,Master
45773215,Player_2600+_0015,FM,NOR,M,1993,3040,3029,3073,172,3023.399754841198,2600+,32,Active,Titled
44221269,Player_2600+_0016,FM,TUR,M,1953,3056,3008,2969,177,3074.080916891992,2600+,72,Inactive,Titled
34797881,Player_2600+_0017,IM,NED,M,1953,2779,2718,2672,80,2792.268853487052,2600+,72,Inactive,Master
32933045,Player_2600+_0018,None,NOR,M,2001,2978,2918,2855,166,2990.799050048836,2600+,24,Active,Expert
35468081,Player_2600+_0019,GM,FRA,M,1959,3106,3123,3047,72,3087.3263813222898,2600+,66,Active,Master
